Name,File,agree,consc,extra,humility,narc,neuro,openn
Marc Bitzer,Marc Bitzer - WHR.txt,4.283999919891357,3.365999937057495,4.271999835968018,3.8939998149871826,3.9240002632141113,2.934000015258789,3.563999891281128
Bom Kim,Bom Kim - CPNG.txt,4.355999946594238,3.5880000591278076,4.272000312805176,4.217999458312988,4.211999893188477,2.7059998512268066,3.876000165939331
Heidi Petz,Heidi Petz - SHW.txt,4.5239996910095215,3.558000087738037,4.541999816894531,3.995999813079834,4.254000186920166,2.742000102996826,3.929999828338623
Mark Zuckerberg,Mark Zuckerberg - META.txt,4.584000110626221,3.6540000438690186,4.248000144958496,3.7079997062683105,3.3299999237060547,2.441999912261963,3.4860000610351562
Bruce Broussard,Bruce Broussard - HUM.txt,3.5940003395080566,4.434000015258789,4.116000175476074,3.9720001220703125,4.164000034332275,3.5279998779296875,4.170000076293945
Ellen Cooper,Ellen Cooper - LNC.txt,4.685999870300293,4.145999908447266,4.505999565124512,3.3299999237060547,4.470000267028809,2.940000057220459,4.236000061035156
Robert Iger,Robert Iger - DIS.txt,4.362000465393066,5.064000129699707,4.745999813079834,3.7259998321533203,4.595999717712402,3.00600004196167,4.7820000648498535
Ezra Yacob,Ezra Yacob - EOG.txt,4.038000106811523,4.6620001792907715,4.6080002784729,3.6480000019073486,3.8519999980926514,3.01200008392334,4.440000057220459
Joaquin Duato,Joaquin Duato - JNJ.txt,3.9900002479553223,4.248000144958496,4.079999923706055,3.7319998741149902,4.949999809265137,3.1080002784729004,3.5939998626708984
Kate Johnson,1Kate Johnson - LUMN.txt,4.230000019073486,3.0239999294281006,3.9660003185272217,3.5820000171661377,4.061999797821045,3.2940001487731934,2.940000057220459
Peter Zaffino,Peter Zaffino - AIG.txt,4.368000030517578,5.064000129699707,4.584000110626221,3.870000123977661,4.2300004959106445,2.9700000286102295,4.499999523162842
Michael Kasbar,Michael Kasbar - WKC.txt,4.806000232696533,4.127999782562256,4.619999885559082,3.870000123977661,4.565999984741211,2.7240002155303955,4.51200008392334
Corie S. Barry,1Corie S. Barry - BBY.txt,4.746000289916992,3.5880000591278076,4.242000102996826,3.947999954223633,4.122000217437744,2.6100001335144043,3.7980003356933594
Barbara Rentler,1Barbara Rentler - ROST.txt,3.876000165939331,3.611999988555908,4.265999794006348,3.74399995803833,3.8459999561309814,3.2760002613067627,4.116000175476074
Christopher Kubasik,Christopher Kubasik - LHX.txt,4.289999961853027,3.4019999504089355,4.763999938964844,3.9000000953674316,3.9059996604919434,3.2039999961853027,3.5400002002716064
Tom Polen,Tom Polen - BDX.txt,4.703999996185303,3.065999984741211,4.170000076293945,3.9300003051757812,4.289999961853027,2.4780001640319824,3.6419997215270996
Andrew Marsh,Andrew Marsh - ETR.txt,4.307999610900879,4.793999671936035,4.980000019073486,4.0920000076293945,4.140000343322754,2.7899997234344482,4.325999736785889
Paul Romanowski,Paul Romanowski - DHI.txt,4.559999942779541,3.636000156402588,4.788000106811523,3.8519999980926514,4.260000228881836,2.688000202178955,3.9659996032714844
Patricia Poppe,1Patricia Poppe - PCG.txt,3.9660003185272217,4.421999931335449,4.572000026702881,3.894000291824341,3.4260001182556152,3.1019999980926514,4.230000019073486
Troy Rudd,Troy Rudd - ACM.txt,4.650000095367432,3.69599986076355,4.4039998054504395,4.0980000495910645,4.529999732971191,2.6460001468658447,3.75
Ellen Cooper,1Ellen Cooper - LNC.txt,4.685999870300293,4.145999908447266,4.505999565124512,3.3299999237060547,4.470000267028809,2.940000057220459,4.236000061035156
Richard Fairbank,Richard Fairbank - COF.txt,4.326000213623047,4.763999938964844,3.75,3.74399995803833,4.625999927520752,2.946000337600708,4.242000102996826
Daryl Kenningham,Daryl Kenningham - GPI.txt,3.504000186920166,5.075999736785889,4.320000171661377,3.80400013923645,4.37399959564209,3.444000244140625,4.308000087738037
