Name,File,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness
Tim Go,Tim Go - DINO.txt,0.6000000000000001,0.4285714285714286,0.6000000000000001,0.5857142857142857,0.5714285714285714
Seifi Ghasemi,Seifi Ghasemi - APD.txt,0.4740740740740741,0.5037037037037038,0.6000000000000001,0.4666666666666667,0.562962962962963
Gerardo Norcia,Gerardo Norcia - DTE.txt,0.496969696969697,0.43030303030303035,0.5151515151515151,0.6000000000000001,0.5212121212121212
Juan Luciano,Juan Luciano - ADM.txt,0.5130434782608696,0.5826086956521739,0.5304347826086957,0.5391304347826087,0.6000000000000001
Duke Austin,Duke Austin - PWR.txt,0.4648648648648649,0.4756756756756757,0.5675675675675675,0.4648648648648649,0.6000000000000001
Rick Muncrief,Rick Muncrief - DVN.txt,0.6000000000000001,0.4375,0.5625,0.5375000000000001,0.55
Jason Hollar,Jason Hollar - CAH.txt,0.48571428571428577,0.45142857142857146,0.5942857142857143,0.4571428571428572,0.6000000000000001
Laurence Fink,Laurence Fink - BLK.txt,0.55,0.48750000000000004,0.5375000000000001,0.4625,0.6000000000000001
David Constable,David Constable - FLR.txt,0.6000000000000001,0.55,0.5625,0.525,0.55
Ernie Herrman,Ernie Herrman - TJX.txt,0.5363636363636364,0.5636363636363637,0.6000000000000001,0.5818181818181818,0.4545454545454546
Robin Vince,Robin Vince - BK.txt,0.5416666666666667,0.55,0.6000000000000001,0.44166666666666665,0.6000000000000001
Joe Hinrichs,Joe Hinrichs - CSX.txt,0.6000000000000001,0.4,0.5636363636363637,0.4545454545454546,0.5636363636363637
Robert Ford,Robert Ford - ABT.txt,0.5111111111111111,0.4388888888888889,0.4833333333333334,0.44722222222222224,0.6000000000000001
Dara Khosrowshahi,Dara Khosrowshahi - UBER.txt,0.6000000000000001,0.45641025641025645,0.5282051282051282,0.45641025641025645,0.5897435897435899
Lachlan Murdoch,Lachlan Murdoch - FOXA.txt,0.51,0.44,0.6000000000000001,0.48000000000000004,0.6000000000000001
Karen Lynch,1Karen Lynch - CVS.txt,0.47500000000000003,0.5750000000000001,0.6000000000000001,0.5,0.47500000000000003
Tony Spring,Tony Spring - M.txt,0.5096774193548388,0.4516129032258065,0.6000000000000001,0.4903225806451613,0.6000000000000001
Chuck Robbins,Chuck Robbins - CSCO.txt,0.6000000000000001,0.4814814814814815,0.5333333333333333,0.5185185185185186,0.5555555555555556
Andrew Jassy,Andrew Jassy - AMZN.txt,0.48888888888888893,0.45925925925925926,0.6000000000000001,0.4740740740740741,0.5037037037037038
Michael Roman,Michael Roman - MMM.txt,0.4444444444444445,0.4666666666666667,0.4444444444444445,0.6000000000000001,0.5555555555555556
Michael Hennigan,Michael Hennigan - MPC.txt,0.6000000000000001,0.43200000000000005,0.52,0.464,0.504
Lisa Su,1Lisa Su - AMD.txt,0.5212121212121212,0.4363636363636364,0.5151515151515151,0.5090909090909091,0.6000000000000001
David Flitman,David Flitman - USFD.txt,0.6000000000000001,0.47222222222222227,0.5222222222222223,0.538888888888889,0.6000000000000001
Alan Schnitzer- TRV,Alan Schnitzer- TRV.txt,0.5666666666666667,0.5666666666666667,0.43333333333333335,0.4666666666666667,0.6000000000000001
Carlos Abrams-Rivera,Carlos Abrams-Rivera - KHC.txt,0.48484848484848486,0.4666666666666667,0.6000000000000001,0.4727272727272728,0.5272727272727273
Robert Gamgort,Robert Gamgort - KDP.txt,0.4833333333333334,0.45,0.4916666666666667,0.6000000000000001,0.5666666666666667
Tim Archer,Tim Archer - LRCX.txt,0.6000000000000001,0.55,0.525,0.45,0.5583333333333333
Sasan Goodarzi,Sasan Goodarzi - INTU.txt,0.48000000000000004,0.4466666666666667,0.5266666666666667,0.48333333333333334,0.6000000000000001
Frank Bisignano,Frank Bisignano - FI.txt,0.6000000000000001,0.4666666666666667,0.6000000000000001,0.4444444444444445,0.5333333333333333
Andrew Teno,Andrew Teno - IEP.txt,0.6000000000000001,0.5333333333333333,0.4,0.4,0.4
Dirk Van de Put,Dirk Van de Put - MDLZ.txt,0.5043478260869565,0.5043478260869565,0.5130434782608696,0.5391304347826087,0.6000000000000001
Maria Black,1Maria Black - ADP.txt,0.512,0.46,0.6000000000000001,0.448,0.452
Ryan Marshall,Ryan Marshall - PHM.txt,0.5,0.5466666666666666,0.6000000000000001,0.5,0.5
Sarah London,1Sarah London - CNC.txt,0.6000000000000001,0.4625,0.47500000000000003,0.45625000000000004,0.48125
Chris Winfrey,Chris Winfrey - CHTR.txt,0.48571428571428577,0.5047619047619047,0.5047619047619047,0.4666666666666667,0.6000000000000001
Jose Almeida,Jose Almeida - BAX.txt,0.5111111111111112,0.4222222222222222,0.5555555555555556,0.5111111111111112,0.6000000000000001
Chuck Magro,Chuck Magro - CTVA.txt,0.6000000000000001,0.5142857142857143,0.5714285714285715,0.4285714285714286,0.6000000000000001
Chris Kempczinski,Chris Kempczinski - MCD.txt,0.4636363636363637,0.5363636363636364,0.5363636363636364,0.5181818181818182,0.6000000000000001
Michael K,Michael K. Wirth - CVX.txt,0.5,0.6000000000000001,0.5466666666666667,0.5733333333333334,0.49333333333333335
David Cordani,David Cordani - CI.txt,0.4545454545454546,0.4545454545454546,0.6000000000000001,0.5318181818181819,0.5272727272727273
Pat Bowe,Pat Bowe - ANDE.txt,0.4545454545454546,0.5818181818181818,0.5818181818181818,0.5090909090909091,0.6000000000000001
Roger Penske,Roger Penske - PAG.txt,0.6000000000000001,0.52,0.56,0.48000000000000004,0.5066666666666667
George Holm,George Holm - PFGC.txt,0.5241379310344828,0.4827586206896552,0.48965517241379314,0.4482758620689655,0.6000000000000001
Rainer Blair,Rainer Blair - DHR.txt,0.5,0.47000000000000003,0.43000000000000005,0.44,0.6
Noel Wallace,Noel Wallace - CL.txt,0.4895522388059702,0.43880597014925377,0.4656716417910448,0.47164179104477616,0.6000000000000001
Patrick Gelsinger,Patrick Gelsinger - INTC.txt,0.6000000000000001,0.4705882352941177,0.5411764705882354,0.5235294117647059,0.511764705882353
Richard Adkerson,Richard Adkerson - FCX.txt,0.4461538461538462,0.5230769230769231,0.6000000000000001,0.46153846153846156,0.47692307692307695
Brian Tyler,Brian Tyler - MCK.txt,0.5357142857142857,0.4,0.6000000000000001,0.4428571428571429,0.5571428571428572
Charles Lowrey,Charles Lowrey - PRU.txt,0.4461538461538462,0.46153846153846156,0.5076923076923077,0.6000000000000001,0.5692307692307692
Erik Nordstrom,Erik Nordstrom - JWN.txt,0.5142857142857143,0.4,0.6000000000000001,0.4285714285714286,0.5714285714285714
Mary Barra,1Mary Barra - GM.txt,0.46,0.41333333333333333,0.5133333333333334,0.5800000000000001,0.6000000000000001
David Gitlin,David Gitlin - CARR.txt,0.6000000000000001,0.5461538461538462,0.5846153846153846,0.4307692307692308,0.576923076923077
Lal Karsanbhai,Lal Karsanbhai - EMR.txt,0.4666666666666667,0.6000000000000001,0.4222222222222222,0.6000000000000001,0.5777777777777778
Ernie Garcia,Ernie Garcia - CVNA.txt,0.4785714285714286,0.43214285714285716,0.6000000000000001,0.5035714285714286,0.5392857142857143
Michael Manley,Michael Manley - AN.txt,0.5153846153846154,0.46923076923076923,0.5153846153846154,0.5076923076923077,0.6000000000000001
Bill Nash,Bill Nash - KMX.txt,0.5764705882352941,0.47058823529411764,0.6000000000000001,0.47058823529411764,0.5764705882352941
John Ketchum,John Ketchum - NEE.txt,0.5333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.5333333333333333
Tho Wilson,Tho Wilson - ALL.txt,0.511764705882353,0.48235294117647065,0.5,0.4529411764705883,0.6000000000000001
Bob Pragada,Bob Pragada - J.txt,0.4666666666666667,0.5,0.6000000000000001,0.4555555555555556,0.5777777777777778
Jim Vena,Jim Vena - UNP.txt,0.6000000000000001,0.5437500000000001,0.6000000000000001,0.5062500000000001,0.5750000000000001
Doug McMillon,Doug McMillon - WMT.txt,0.5894736842105264,0.5684210526315789,0.5578947368421053,0.45263157894736844,0.6000000000000001
Bob Eddy,Bob Eddy - BJ.txt,0.5081081081081081,0.4918918918918919,0.5297297297297298,0.4648648648648649,0.6
David Goeckeler,David Goeckeler - WDC.txt,0.4903225806451613,0.4516129032258065,0.5741935483870968,0.4838709677419355,0.6000000000000001
Bill Rhodes,Bill Rhodes - AZO.txt,0.5071428571428571,0.4428571428571429,0.5071428571428571,0.5214285714285715,0.6000000000000001
Rajesh Subramaniam,Rajesh Subramaniam - FDX.txt,0.5647058823529412,0.411764705882353,0.6000000000000001,0.49411764705882355,0.5411764705882353
