Name,File_bert,Extroversion_bert,Neuroticism_bert,Agreeableness_bert,Conscientiousness_bert,Openness_bert,File_liwc,Extroversion_liwc,Neuroticism_liwc,Agreeableness_liwc,Conscientiousness_liwc,Openness_liwc
wilfred chiang,Wilfred Chiang - PAGP.txt,0.5234096926706302,0.520690494414541,0.5269169327943806,0.460046645789152,0.589717858090048,Wilfred Chiang - PAGP.txt,0.4769230769230769,0.6000000000000001,0.5692307692307692,0.5384615384615384,0.5230769230769231
tim go,Tim Go - DINO.txt,0.5251366728899466,0.488026315992259,0.5500689932199828,0.5174297510384879,0.6124948593034668,Tim Go - DINO.txt,0.6000000000000001,0.4285714285714286,0.6000000000000001,0.5857142857142857,0.5714285714285714
seifi ghasemi,Seifi Ghasemi - APD.txt,0.48614568572533,0.4920808946679094,0.5478877866817522,0.58745486162183,0.559115805127347,Seifi Ghasemi - APD.txt,0.4740740740740741,0.5037037037037038,0.6000000000000001,0.4666666666666667,0.562962962962963
gerardo norcia,Gerardo Norcia - DTE.txt,0.5212086762830694,0.502880310460568,0.5380476254577606,0.4643402860577827,0.598063586517254,Gerardo Norcia - DTE.txt,0.496969696969697,0.4303030303030303,0.5151515151515151,0.6000000000000001,0.5212121212121212
juan luciano,Juan Luciano - ADM.txt,0.5241593680293603,0.5060253619107472,0.5446206358388125,0.5762323575716379,0.594187160703668,Juan Luciano - ADM.txt,0.5130434782608696,0.5826086956521739,0.5304347826086957,0.5391304347826087,0.6000000000000001
duke austin,Duke Austin - PWR.txt,0.5110265835500095,0.5068700997843671,0.5440086042985951,0.5176431922791205,0.5733039906980676,Duke Austin - PWR.txt,0.4648648648648649,0.4756756756756757,0.5675675675675675,0.4648648648648649,0.6000000000000001
rick muncrief,Rick Muncrief - DVN.txt,0.4743907497453635,0.4904424849387129,0.5472191983663222,0.5986593527658401,0.5548145104890201,Rick Muncrief - DVN.txt,0.6000000000000001,0.4375,0.5625,0.5375000000000001,0.55
jason hollar,Jason Hollar - CAH.txt,0.5226736603536879,0.511352412152087,0.5464801476089047,0.5111413384579602,0.59284417902211,Jason Hollar - CAH.txt,0.4857142857142857,0.4514285714285714,0.5942857142857143,0.4571428571428572,0.6000000000000001
laurence fink,Laurence Fink - BLK.txt,0.5191300034585719,0.4818868000342253,0.5442023499199722,0.5663883172205131,0.5481672591709532,Laurence Fink - BLK.txt,0.55,0.4875,0.5375000000000001,0.4625,0.6000000000000001
david constable,David Constable - FLR.txt,0.445805456601849,0.4940261564212556,0.5562910012522957,0.5003170462170273,0.5397997959487786,David Constable - FLR.txt,0.6000000000000001,0.55,0.5625,0.525,0.55
ernie herrman,Ernie Herrman - TJX.txt,0.5427586143873683,0.5183609140840469,0.5297742103931408,0.4318515141836473,0.6057555969641336,Ernie Herrman - TJX.txt,0.5363636363636364,0.5636363636363637,0.6000000000000001,0.5818181818181818,0.4545454545454546
robin vince,Robin Vince - BK.txt,0.5245098816870118,0.5194811984689675,0.5616812903751672,0.5946333347756994,0.5789923908493679,Robin Vince - BK.txt,0.5416666666666667,0.55,0.6000000000000001,0.4416666666666666,0.6000000000000001
joe hinrichs,Joe Hinrichs - CSX.txt,0.5674384832382202,0.4824605286121368,0.5578644871711731,0.5409968495368958,0.5923916101455688,Joe Hinrichs - CSX.txt,0.6000000000000001,0.4,0.5636363636363637,0.4545454545454546,0.5636363636363637
robert ford,Robert Ford - ABT.txt,0.5256610944684261,0.5060024592444896,0.5347113464488905,0.4828401453521576,0.5899970849889681,Robert Ford - ABT.txt,0.5111111111111111,0.4388888888888889,0.4833333333333334,0.4472222222222222,0.6000000000000001
dara khosrowshahi,Dara Khosrowshahi - UBER.txt,0.537130563980695,0.4833992528481943,0.5586639967563782,0.5850638529981496,0.5752910812173779,Dara Khosrowshahi - UBER.txt,0.6000000000000001,0.4564102564102564,0.5282051282051282,0.4564102564102564,0.5897435897435899
lachlan murdoch,Lachlan Murdoch - FOXA.txt,0.5391778313066183,0.47900658538381,0.5458268172464158,0.4761102412512655,0.5786028114727262,Lachlan Murdoch - FOXA.txt,0.51,0.44,0.6000000000000001,0.48,0.6000000000000001
karen lynch,1Karen Lynch - CVS.txt,0.5316765372309723,0.4865265130116969,0.5493367162757083,0.6438833475112915,0.5451972478205749,1Karen Lynch - CVS.txt,0.475,0.5750000000000001,0.6000000000000001,0.5,0.475
tony spring,Tony Spring - M.txt,0.5581702115456854,0.4799101156520035,0.5613275993442721,0.5937472221372913,0.609081364349461,Tony Spring - M.txt,0.5096774193548388,0.4516129032258065,0.6000000000000001,0.4903225806451613,0.6000000000000001
chuck robbins,Chuck Robbins - CSCO.txt,0.5224285552896433,0.503802228825424,0.5515010091972962,0.5524763894644839,0.5909829502799646,Chuck Robbins - CSCO.txt,0.6000000000000001,0.4814814814814815,0.5333333333333333,0.5185185185185186,0.5555555555555556
andrew jassy,Andrew Jassy - AMZN.txt,0.5344359557035921,0.5046290376472183,0.5476231944102413,0.6010775541988193,0.5844454238331522,Andrew Jassy - AMZN.txt,0.4888888888888889,0.4592592592592592,0.6000000000000001,0.4740740740740741,0.5037037037037038
michael roman,Michael Roman - MMM.txt,0.5269867544928298,0.5288421059473898,0.5048703551292419,0.4293745993890668,0.6043395205702592,Michael Roman - MMM.txt,0.4444444444444445,0.4666666666666667,0.4444444444444445,0.6000000000000001,0.5555555555555556
michael hennigan,Michael Hennigan - MPC.txt,0.4897952378732658,0.4791237235727905,0.550789547961862,0.6087995897254593,0.5383387319313169,Michael Hennigan - MPC.txt,0.6000000000000001,0.432,0.52,0.464,0.504
lisa su,1Lisa Su - AMD.txt,0.5321517556968407,0.5022591357583152,0.5444983818856641,0.5264227814567252,0.6044715033689743,1Lisa Su - AMD.txt,0.5212121212121212,0.4363636363636364,0.5151515151515151,0.5090909090909091,0.6000000000000001
david flitman,David Flitman - USFD.txt,0.5299581944883055,0.4903046283602155,0.5548002646395053,0.6014931923799977,0.5805004295851509,David Flitman - USFD.txt,0.6000000000000001,0.4722222222222222,0.5222222222222223,0.538888888888889,0.6000000000000001
alan schnitzer- trv,Alan Schnitzer- TRV.txt,0.4436035998947531,0.5065846526393774,0.551390322487366,0.622388631105423,0.5541511606403449,Alan Schnitzer- TRV.txt,0.5666666666666667,0.5666666666666667,0.4333333333333333,0.4666666666666667,0.6000000000000001
carlos abrams-rivera,Carlos Abrams-Rivera - KHC.txt,0.5440637927523938,0.5000084084800406,0.5429397419442318,0.4904347147319215,0.5824977965685701,Carlos Abrams-Rivera - KHC.txt,0.4848484848484848,0.4666666666666667,0.6000000000000001,0.4727272727272728,0.5272727272727273
robert gamgort,Robert Gamgort - KDP.txt,0.5586070882427931,0.5292913611104951,0.5164562813218777,0.5073737335332412,0.5878297759069223,Robert Gamgort - KDP.txt,0.4833333333333334,0.45,0.4916666666666667,0.6000000000000001,0.5666666666666667
tim archer,Tim Archer - LRCX.txt,0.5300502190136884,0.5055268743870315,0.542281153276799,0.4627418996656582,0.6059916565497894,Tim Archer - LRCX.txt,0.6000000000000001,0.55,0.525,0.45,0.5583333333333333
sasan goodarzi,Sasan Goodarzi - INTU.txt,0.5281536663479532,0.5067681542076257,0.5432461599859904,0.5434717471066555,0.585957103330204,Sasan Goodarzi - INTU.txt,0.48,0.4466666666666667,0.5266666666666667,0.4833333333333333,0.6000000000000001
frank bisignano,Frank Bisignano - FI.txt,0.4652733065222945,0.5414881930028336,0.4977897743081146,0.4514714722878101,0.5039841578488885,Frank Bisignano - FI.txt,0.6000000000000001,0.4666666666666667,0.6000000000000001,0.4444444444444445,0.5333333333333333
andrew teno,Andrew Teno - IEP.txt,0.472421646118164,0.4988002479076385,0.5455769300460815,0.4831638634204864,0.5372308492660522,Andrew Teno - IEP.txt,0.6000000000000001,0.5333333333333333,0.4,0.4,0.4
dirk van de put,Dirk Van de Put - MDLZ.txt,0.5207458715193382,0.5087058277363307,0.5471262997484255,0.5594788650383954,0.5722816051940877,Dirk Van de Put - MDLZ.txt,0.5043478260869565,0.5043478260869565,0.5130434782608696,0.5391304347826087,0.6000000000000001
maria black,1Maria Black - ADP.txt,0.5347874351378514,0.5061003357932305,0.550321224772215,0.5722246778560023,0.599570673160401,1Maria Black - ADP.txt,0.512,0.46,0.6000000000000001,0.448,0.452
ryan marshall,Ryan Marshall - PHM.txt,0.5268195808792231,0.5041339799483319,0.5470369963963237,0.4896733003499234,0.5930966421486018,Ryan Marshall - PHM.txt,0.5,0.5466666666666666,0.6000000000000001,0.5,0.5
sarah london,1Sarah London - CNC.txt,0.545416378712349,0.477920443172744,0.5452276951158748,0.5767173994656235,0.5874366786640793,1Sarah London - CNC.txt,0.6000000000000001,0.4625,0.475,0.45625,0.48125
chris winfrey,Chris Winfrey - CHTR.txt,0.4870369924977964,0.5008302629045285,0.5540023939599712,0.6173916711952213,0.5822729977691219,Chris Winfrey - CHTR.txt,0.4857142857142857,0.5047619047619047,0.5047619047619047,0.4666666666666667,0.6000000000000001
jose almeida,Jose Almeida - BAX.txt,0.4675337718067685,0.4789032071711913,0.56546668772288,0.6327119213236556,0.5734949214192816,Jose Almeida - BAX.txt,0.5111111111111112,0.4222222222222222,0.5555555555555556,0.5111111111111112,0.6000000000000001
chuck magro,Chuck Magro - CTVA.txt,0.5137944966317018,0.5032403019505169,0.5447295237310406,0.5076894864301744,0.6010013154581966,Chuck Magro - CTVA.txt,0.6000000000000001,0.5142857142857143,0.5714285714285715,0.4285714285714286,0.6000000000000001
chris kempczinski,Chris Kempczinski - MCD.txt,0.5301372128903703,0.5099787517374827,0.5418217148504672,0.4716091081461709,0.5920822155606144,Chris Kempczinski - MCD.txt,0.4636363636363637,0.5363636363636364,0.5363636363636364,0.5181818181818182,0.6000000000000001
michael k,Michael K. Wirth - CVX.txt,0.5069724281583159,0.4659035905779505,0.5671637674236685,0.6373890759207216,0.563229331622202,Michael K. Wirth - CVX.txt,0.5,0.6000000000000001,0.5466666666666667,0.5733333333333334,0.4933333333333333
david cordani,David Cordani - CI.txt,0.5401345986012689,0.4741326433104645,0.5477072678939071,0.6157813918574779,0.5725140748849671,David Cordani - CI.txt,0.4545454545454546,0.4545454545454546,0.6000000000000001,0.5318181818181819,0.5272727272727273
pat bowe,Pat Bowe - ANDE.txt,0.50831592708828,0.4734084327680906,0.5691529616701597,0.6287092965104001,0.5775242593975507,Pat Bowe - ANDE.txt,0.4545454545454546,0.5818181818181818,0.5818181818181818,0.5090909090909091,0.6000000000000001
roger penske,Roger Penske - PAG.txt,0.4427816725825279,0.4894687551562405,0.5380649246562612,0.4745261112336408,0.5376549006380383,Roger Penske - PAG.txt,0.6000000000000001,0.52,0.56,0.48,0.5066666666666667
george holm,George Holm - PFGC.txt,0.5174774661282692,0.5174032191025294,0.5477874552106642,0.4792776951359549,0.5747192207459143,George Holm - PFGC.txt,0.5241379310344828,0.4827586206896552,0.4896551724137931,0.4482758620689655,0.6000000000000001
rainer blair,Rainer Blair - DHR.txt,0.5369312874639394,0.4892738950153835,0.5344090280127796,0.5428686998494052,0.6023350635893272,Rainer Blair - DHR.txt,0.5,0.47,0.43,0.44,0.6
noel wallace,Noel Wallace - CL.txt,0.5435351663710337,0.4863372164782272,0.5489245579510671,0.5967486604033866,0.6002595151015391,Noel Wallace - CL.txt,0.4895522388059702,0.4388059701492537,0.4656716417910448,0.4716417910447761,0.6000000000000001
patrick gelsinger,Patrick Gelsinger - INTC.txt,0.5206021475638901,0.5156808019721776,0.5378808992783832,0.4520335744000014,0.5821283331701481,Patrick Gelsinger - INTC.txt,0.6000000000000001,0.4705882352941177,0.5411764705882354,0.5235294117647059,0.511764705882353
richard adkerson,Richard Adkerson - FCX.txt,0.5017116821479686,0.5167412974610696,0.5516725881329143,0.5095452572146222,0.5888594444605536,Richard Adkerson - FCX.txt,0.4461538461538462,0.5230769230769231,0.6000000000000001,0.4615384615384615,0.4769230769230769
brian tyler,Brian Tyler - MCK.txt,0.542830342206394,0.5146426802011675,0.547775237658966,0.6018187089973693,0.6122662670598314,Brian Tyler - MCK.txt,0.5357142857142857,0.4,0.6000000000000001,0.4428571428571429,0.5571428571428572
charles lowrey,Charles Lowrey - PRU.txt,0.5218337757356424,0.5403795574715307,0.4984005391597748,0.3867104649543762,0.5796388381099463,Charles Lowrey - PRU.txt,0.4461538461538462,0.4615384615384615,0.5076923076923077,0.6000000000000001,0.5692307692307692
erik nordstrom,Erik Nordstrom - JWN.txt,0.546721177702339,0.4974200564153346,0.5517017150142693,0.484048843383789,0.6207167095871197,Erik Nordstrom - JWN.txt,0.5142857142857143,0.4,0.6000000000000001,0.4285714285714286,0.5714285714285714
mary barra,1Mary Barra - GM.txt,0.4997244207341852,0.5055866470387633,0.545518863869967,0.5372387950052224,0.5681811457541668,1Mary Barra - GM.txt,0.46,0.4133333333333333,0.5133333333333334,0.5800000000000001,0.6000000000000001
david gitlin,David Gitlin - CARR.txt,0.5070734273497408,0.5053759805772832,0.5381100279384309,0.4569481728996414,0.5888972536376378,David Gitlin - CARR.txt,0.6000000000000001,0.5461538461538462,0.5846153846153846,0.4307692307692308,0.576923076923077
lal karsanbhai,Lal Karsanbhai - EMR.txt,0.4908279899683267,0.492307149553194,0.5512517497499178,0.5893400815876129,0.5631666521422991,Lal Karsanbhai - EMR.txt,0.4666666666666667,0.6000000000000001,0.4222222222222222,0.6000000000000001,0.5777777777777778
ernie garcia,Ernie Garcia - CVNA.txt,0.5470024950151064,0.4933665182542856,0.5587489450043802,0.5780758726075137,0.5775832573724968,Ernie Garcia - CVNA.txt,0.4785714285714286,0.4321428571428571,0.6000000000000001,0.5035714285714286,0.5392857142857143
michael manley,Michael Manley - AN.txt,0.537281940542475,0.516857038821138,0.5537439657326478,0.5846261819420491,0.5532455797307366,Michael Manley - AN.txt,0.5153846153846154,0.4692307692307692,0.5153846153846154,0.5076923076923077,0.6000000000000001
bill nash,Bill Nash - KMX.txt,0.4804295642311201,0.5017374335658011,0.5482124482529686,0.5567214676007415,0.5782619702217557,Bill Nash - KMX.txt,0.5764705882352941,0.4705882352941176,0.6000000000000001,0.4705882352941176,0.5764705882352941
john ketchum,John Ketchum - NEE.txt,0.500970721244812,0.5113738179206848,0.5549927593786643,0.5218423499427709,0.5550899638254092,John Ketchum - NEE.txt,0.5333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.5333333333333333
tho wilson,Tho Wilson - ALL.txt,0.5276464781487208,0.4841950529430151,0.5501348499846026,0.5653309498531783,0.5648761142918621,Tho Wilson - ALL.txt,0.511764705882353,0.4823529411764706,0.5,0.4529411764705883,0.6000000000000001
bob pragada,Bob Pragada - J.txt,0.5171959379781554,0.5047736153927166,0.5514274783970398,0.5467618326822801,0.59404067881641,Bob Pragada - J.txt,0.4666666666666667,0.5,0.6000000000000001,0.4555555555555556,0.5777777777777778
jim vena,Jim Vena - UNP.txt,0.5361939224972277,0.5019757542760951,0.5520328540740402,0.5359083251836468,0.5841603959408203,Jim Vena - UNP.txt,0.6000000000000001,0.5437500000000001,0.6000000000000001,0.5062500000000001,0.5750000000000001
doug mcmillon,Doug McMillon - WMT.txt,0.5292958276620344,0.5163523638158418,0.5549465628830968,0.5284888716977074,0.5817816399864596,Doug McMillon - WMT.txt,0.5894736842105264,0.5684210526315789,0.5578947368421053,0.4526315789473684,0.6000000000000001
bob eddy,Bob Eddy - BJ.txt,0.5535978255632045,0.4974029144953573,0.5494356479530204,0.6022944322779409,0.5953852287975346,Bob Eddy - BJ.txt,0.5081081081081081,0.4918918918918919,0.5297297297297298,0.4648648648648649,0.6
david goeckeler,David Goeckeler - WDC.txt,0.5462631548292982,0.4954493830139252,0.5542043569833633,0.4887811733945418,0.5844182469175957,David Goeckeler - WDC.txt,0.4903225806451613,0.4516129032258065,0.5741935483870968,0.4838709677419355,0.6000000000000001
bill rhodes,Bill Rhodes - AZO.txt,0.4959715209627224,0.4797020232934805,0.5490068454918259,0.6082659874357883,0.589930544319764,Bill Rhodes - AZO.txt,0.5071428571428571,0.4428571428571429,0.5071428571428571,0.5214285714285715,0.6000000000000001
rajesh subramaniam,Rajesh Subramaniam - FDX.txt,0.5318413612524191,0.495516699891296,0.5463331330409866,0.4736677626673496,0.5890683228196734,Rajesh Subramaniam - FDX.txt,0.5647058823529412,0.411764705882353,0.6000000000000001,0.4941176470588235,0.5411764705882353
